step,loss,score_mean,score_std,score_min,score_max,grad_norm,edge_norm_min,edge_norm_max,w_l0_q0_RX,w_l0_q0_RY,w_l0_q0_RZ,w_l0_q1_RX,w_l0_q1_RY,w_l0_q1_RZ,w_l0_q2_RX,w_l0_q2_RY,w_l0_q2_RZ,w_l0_q3_RX,w_l0_q3_RY,w_l0_q3_RZ,w_l0_q4_RX,w_l0_q4_RY,w_l0_q4_RZ,w_l0_q5_RX,w_l0_q5_RY,w_l0_q5_RZ,w_l1_q0_RX,w_l1_q0_RY,w_l1_q0_RZ,w_l1_q1_RX,w_l1_q1_RY,w_l1_q1_RZ,w_l1_q2_RX,w_l1_q2_RY,w_l1_q2_RZ,w_l1_q3_RX,w_l1_q3_RY,w_l1_q3_RZ,w_l1_q4_RX,w_l1_q4_RY,w_l1_q4_RZ,w_l1_q5_RX,w_l1_q5_RY,w_l1_q5_RZ
1184,0.09190732503553861,0.7308424939144527,0.13950470259190023,0.4714055317808833,0.9466574778002579,0.03969280672383014,0.027635800000000002,1.0,0.0877712540084922,-0.6546078969145233,0.2848872544457771,0.5824622998397232,-1.3603922601223266,-0.6775517082077152,0.21202644655258804,-1.2086005267198894,-0.40110045742275463,-0.24595359791673688,0.2317517029756674,-0.014924439829388103,-0.10167523703574914,0.5541698131783875,0.9437839605276002,-0.1173454303989491,0.22994527453762803,-1.5920318442331691,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07068239018964259,-0.005126074700477184,-0.07726474103440108,-0.18185921350918027,-0.09933265035241738,0.26615459277667436,-0.007145665091775985,1.414000041516383,0.21541050150394137,1.4660688036925196,-0.1702836908022628,-0.25612136453576867,-0.10026758066062644,0.005296832207616665,0.5644861463604458
1185,0.10403906836058827,0.7168555340797426,0.15449362408643114,0.42770155874459803,0.9256657706495038,0.10331900712790422,0.0779242,1.0,0.08769942533601217,-0.65487209199596,0.2848220509547882,0.5825315569494233,-1.3606932601437802,-0.6775225684656034,0.2108571815225233,-1.2155815723577839,-0.403194101312293,-0.24618819243498544,0.2354158042446514,-0.015252507445791364,-0.10144684326053886,0.5544932982934228,0.9441323748037013,-0.11731000514663611,0.232477224188178,-1.5923480940921868,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07185440150067846,-0.006148515135731087,-0.07726474103440108,-0.18359248917137885,-0.10414348310241621,0.26615459277667436,-0.0072376612732759,1.415460605731487,0.21541050150394137,1.4667592920026133,-0.17025114335118569,-0.25612136453576867,-0.10095428486062445,0.005520876413171459,0.5644861463604458
1186,0.09684418961981808,0.7268837869315496,0.1491701172346897,0.5088419851696495,0.9446227706966153,0.03571801835933261,0.030137379999999995,1.0,0.08772525387978673,-0.6547412225377822,0.2847943521369364,0.5825516760136598,-1.360627337930484,-0.6775010704026496,0.2104987006990432,-1.2183751739645903,-0.4042173969647862,-0.24624869822283113,0.23544317478212518,-0.015004664608655136,-0.101470096508649,0.5544049630603719,0.9442229403412241,-0.11729057178126276,0.2322201678112766,-1.5923306151003374,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07163678234091862,-0.00669498054625524,-0.07726474103440108,-0.18412842142947566,-0.10570804882744676,0.26615459277667436,-0.007196483540502636,1.4157785367526698,0.21541050150394137,1.4670885047415982,-0.16993444855139664,-0.25612136453576867,-0.10141378700599542,0.005484374309689923,0.5644861463604458
1187,0.0604701662282147,0.7735539029450065,0.09587664688152847,0.6211038739610557,0.9434436637924902,0.049479920914559744,0.027635800000000002,1.0,0.08767837954556897,-0.6550903836667292,0.2847795894680904,0.5825285472604972,-1.360286950813725,-0.6774806261169428,0.21070945486321735,-1.2192618288351689,-0.4045563534357691,-0.24637539553772925,0.23259346509588946,-0.014467459586758883,-0.10102117994312013,0.5543769841311262,0.9437320360376903,-0.11727786917245986,0.23225082561538807,-1.5923388618425434,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07038955723195019,-0.0063442370882512405,-0.07726474103440108,-0.1845964543700711,-0.10860962118241706,0.26615459277667436,-0.006984333711370051,1.4139114724227233,0.21541050150394137,1.4672745099747513,-0.16989671571505258,-0.25612136453576867,-0.10068044773910488,0.005416921899008562,0.5644861463604458
1188,0.08255415912036994,0.7453079713150305,0.13298920906321202,0.5307712720915495,0.973275810655615,0.041216955305796464,0.05871148,1.0,0.08773381678882522,-0.6550116138630494,0.2848189317355371,0.5825807115890747,-1.3606286920864348,-0.6774886092728899,0.21082970494630934,-1.2179826741164195,-0.40472851150741546,-0.24634522818327348,0.23298720907312026,-0.01442503560661977,-0.10104039273889212,0.5542051089973158,0.9438410763057864,-0.1172793491543822,0.23508232392739928,-1.59266114552289,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07030544499590405,-0.006356627434837084,-0.07726474103440108,-0.18401393193051296,-0.1080434461772019,0.26615459277667436,-0.00685463526977324,1.4127662521245763,0.21541050150394137,1.4686192625239807,-0.16963621602813403,-0.25612136453576867,-0.09895395403765908,0.005350747213568716,0.5644861463604458
1189,0.13162830976435114,0.653710684458648,0.10822208572136031,0.4581123914628429,0.830922526583288,0.027270803999274843,0.02480608,1.0,0.08766801922668327,-0.6549718898995417,0.2847522848510264,0.582521958108571,-1.3601592044483932,-0.6775096726234022,0.2112414684902689,-1.2190310885367326,-0.4052119485462618,-0.24628365147752265,0.23325617512826333,-0.014504211901583108,-0.10082898915622131,0.5541985092674697,0.9437817227584658,-0.1172521602493799,0.23387719288624573,-1.5925166325279185,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06920687799430034,-0.007156311932573958,-0.07726474103440108,-0.1842546238268159,-0.10886124033576589,0.26615459277667436,-0.00675005976788692,1.4127928827170333,0.21541050150394137,1.4678809095439374,-0.16996420780596005,-0.25612136453576867,-0.09984438989013339,0.005095961266170959,0.5644861463604458
1190,0.1064881278799318,0.7070283372765775,0.14372102430574699,0.4569047799423118,0.9498494640265216,0.05501673142803638,0.06273028,1.0,0.08770151453558232,-0.655749881368567,0.28474934132474977,0.5826107189222972,-1.360618895213443,-0.6774946325893134,0.21097434211288887,-1.2187104237723103,-0.40619764456605056,-0.246405314561103,0.2310317150079654,-0.014045283197909762,-0.1010932406192963,0.5541729284738812,0.944269088283918,-0.1172524333379434,0.2373542893548609,-1.592909652579533,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.0693591665330549,-0.007215545075899909,-0.07726474103440108,-0.18543452669660843,-0.11057019224274577,0.26615459277667436,-0.006829995865480808,1.4122893236039027,0.21541050150394137,1.4700828146435894,-0.17060415076113758,-0.25612136453576867,-0.09900677929195548,0.0052038477144630505,0.5644861463604458
1191,0.12077965828380652,0.6788343263646732,0.1327865523422949,0.41891277621165557,0.9543395531993935,0.0525407371342243,0.032315199999999995,1.0,0.08765770664903176,-0.6554088181547347,0.284677202924698,0.5826670448551523,-1.3603840201146338,-0.6774154741721867,0.21165032408431164,-1.215764741592479,-0.40577530248735694,-0.24653405370398307,0.2312022779810759,-0.014070450777748602,-0.1006623650739531,0.5544010888547175,0.9442235389578109,-0.11721770629050497,0.23374572773628882,-1.592525098858751,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06920996788489768,-0.006660758941534422,-0.07726474103440108,-0.18526980851001923,-0.11032182077551535,0.26615459277667436,-0.006842328283092413,1.4122607808106407,0.21541050150394137,1.468738350125889,-0.1708495813591083,-0.25612136453576867,-0.1005247716910935,0.0049671530866705815,0.5644861463604458
1192,0.09712131110400199,0.7254734816579185,0.14750085399108082,0.46467439485209483,0.9151795604012742,0.03695607048815837,0.04852898,1.0,0.08757993612066894,-0.6551103727635663,0.28459296363968456,0.5827291476411866,-1.360410487757045,-0.6773614386278017,0.21223521115644325,-1.215000088531463,-0.4057677486478005,-0.24655206040601335,0.22900492819124824,-0.013953476024473657,-0.10103199459652829,0.554078960476548,0.9445537418087685,-0.11720290748613206,0.23200711952570918,-1.5923373839246526,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06895530911548775,-0.006143898229154929,-0.07726474103440108,-0.1852992149132289,-0.11079251799853963,0.26615459277667436,-0.0068321612811227585,1.4124994420226293,0.21541050150394137,1.469838753577154,-0.17065743790847898,-0.25612136453576867,-0.10205380386936483,0.005383993543679623,0.5644861463604458
1193,0.13091626551130467,0.6702294387672433,0.14888802029194148,0.48100774017966247,0.9247319467869485,0.024764358528272107,0.05473174,1.0,0.08754753107968344,-0.6551777295827671,0.2845361681181144,0.5827663675020452,-1.360481271177633,-0.6773474837583604,0.21207170726112787,-1.2152759883432265,-0.4063289441927946,-0.24644444902630652,0.23045806928979978,-0.014446441143634439,-0.10103588131755246,0.5540337897989911,0.9445978813843792,-0.11718103262337853,0.23108590613790234,-1.5922371136563194,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06891830038491023,-0.005900331873455119,-0.07726474103440108,-0.1856375154656894,-0.11164899659384847,0.26615459277667436,-0.006774775539761271,1.4118708218004143,0.21541050150394137,1.4698191695040546,-0.1706678880076975,-0.25612136453576867,-0.10311178504859018,0.005176191095744972,0.5644861463604458
1194,0.13524803790158588,0.6528242843014609,0.12131389230438959,0.47371576310044605,0.8479993568618259,0.06694870961167275,0.03809778,1.0,0.08752683548262452,-0.6557133219922082,0.2845166366950839,0.5828441252622064,-1.3609751755986719,-0.6773363817837785,0.2113131173334722,-1.2197130073275781,-0.4079586157967187,-0.24647994833221176,0.23283804240957978,-0.014879924597484108,-0.10106551800865672,0.5541397937853972,0.9447934274051695,-0.1171620908713517,0.23043120893480912,-1.592166268316207,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06934088999090414,-0.0059281250177297675,-0.07726474103440108,-0.1873488919807868,-0.11489464912077049,0.26615459277667436,-0.006890292306550983,1.412189069688162,0.21541050150394137,1.4688755347885578,-0.17103035218442544,-0.25612136453576867,-0.1026426694416943,0.005344551256946281,0.5644861463604458
1195,0.07207849350432374,0.75299027055061,0.10518881658114311,0.5990897457657638,0.9408977757095238,0.047131192211548364,0.029079940000000006,1.0,0.08759358497018392,-0.6558182255715961,0.28449997076947375,0.5828972299093561,-1.3610204571805875,-0.6773109726884995,0.21176323098509672,-1.217924323744851,-0.4081222335935312,-0.24646838597541862,0.2359028742206656,-0.015617871882491759,-0.10131752448145363,0.5540737143111897,0.9452426030039834,-0.11714600086000031,0.22921946444636335,-1.5920365591148213,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06891002755409431,-0.005993027949040011,-0.07726474103440108,-0.18715767796421784,-0.1125459036176746,0.26615459277667436,-0.006973080487889674,1.4132560669479908,0.21541050150394137,1.4687526579858496,-0.17133211916257798,-0.25612136453576867,-0.1024593490826177,0.005138605493431592,0.5644861463604458
1196,0.10556748114293328,0.7106669593786212,0.14783055453216826,0.4093632144790851,0.9749072415356854,0.03955761722378085,0.09255438,1.0,0.08759757698510709,-0.6556568132386825,0.28448161736078587,0.5829404075100413,-1.3613324101108997,-0.6773272667048353,0.21210055291114024,-1.2170168053920745,-0.4084559278446877,-0.24653318811276867,0.23268490347488893,-0.0146506069476246,-0.10140976612480924,0.5538384744897048,0.9452800760805837,-0.11713859396753841,0.22794136375098467,-1.5918746539255078,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06907785057705197,-0.006380803673961403,-0.07726474103440108,-0.18697891276470455,-0.11160835998053988,0.26615459277667436,-0.006992205102903476,1.4128171629025597,0.21541050150394137,1.468446333516234,-0.17115967469440055,-0.25612136453576867,-0.10229006597626085,0.005274858528779636,0.5644861463604458
1197,0.1598435011276087,0.6276971887268149,0.1457193123972774,0.38539406487511685,0.8273430619012796,0.07025033192579225,0.04670686,1.0,0.0875343351975163,-0.6553974500659652,0.284461027673904,0.5830022156859878,-1.3615694152037845,-0.6773090401195542,0.21164439281566125,-1.221991205764452,-0.40979177972228,-0.2465365513717454,0.23635594474622287,-0.015164947999186808,-0.1015480546270001,0.5541002036993129,0.9457623087881979,-0.11713097462094742,0.22826926996889332,-1.5919043741544656,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07013274027143773,-0.007174836144680113,-0.07726474103440108,-0.18819763917888713,-0.11342416322217944,0.26615459277667436,-0.007175691167614486,1.4137944314224669,0.21541050150394137,1.4680710160849992,-0.17161349897341163,-0.25612136453576867,-0.10162993899513974,0.005397617588093503,0.5644861463604458
1198,0.10893224406225657,0.69232711156063,0.11945558961624102,0.4665962028010913,0.938281312545124,0.06593607201896676,0.04369418,1.0,0.0874219698446391,-0.6554390362644865,0.2843304481269052,0.5830228330244083,-1.3610649348408335,-0.6772231540149709,0.21121966861902117,-1.224171901963815,-0.41088048592643256,-0.24714904402882826,0.2378430501436583,-0.015061070330770029,-0.10097869336342699,0.5545079202399026,0.9459060375906496,-0.11707325874690365,0.22855157093688988,-1.5919557797075075,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06961108590682927,-0.006806224729236848,-0.07726474103440108,-0.18963922373682654,-0.11813245267958143,0.26615459277667436,-0.007202664737258925,1.4144341793619144,0.21541050150394137,1.467956794651483,-0.17254887411208342,-0.25612136453576867,-0.10444056652613741,0.005275427324913522,0.5644861463604458
1199,0.09626936196057578,0.7221392086168836,0.13806789152005433,0.4372132607524363,0.9343697289429778,0.04644480939520752,0.0580197,0.9905721800000001,0.08739217513902398,-0.6555351722853224,0.2842942377671353,0.5831089913466426,-1.3611348567879147,-0.6771666425584231,0.21180910490061,-1.2206359767093267,-0.4106865764187679,-0.24726638113581811,0.23984721173745885,-0.015441015800787692,-0.10087801713636799,0.5546686960782274,0.9461127419355794,-0.11705745368176541,0.22711311010104424,-1.5917971321141515,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06933570200784214,-0.006518379588978501,-0.07726474103440108,-0.18965444272892232,-0.11696710422430232,0.26615459277667436,-0.007311169190256506,1.4147477010029594,0.21541050150394137,1.4674384481921543,-0.17316906530746895,-0.25612136453576867,-0.10428665370882866,0.00520966432299281,0.5644861463604458
1200,0.10153496775188611,0.7097049662524182,0.1313916330475858,0.4775881484180073,0.9404639296894856,0.059227277540457895,0.07630394,1.0,0.08723572839276843,-0.6554160954591263,0.28417018877150313,0.583178179975148,-1.3611514438035812,-0.677111499319358,0.21215661494519297,-1.2194065907500706,-0.41082145577833623,-0.2473859997578634,0.2401727475754861,-0.015354677086478192,-0.10057226999471026,0.5547383526375569,0.9457927127370528,-0.11701498690570009,0.2223912099424216,-1.591263141043483,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06972115163840571,-0.006378067109364688,-0.07726474103440108,-0.18920350367297237,-0.11687332144918888,0.26615459277667436,-0.007287948683618027,1.4136838209069642,0.21541050150394137,1.465061086741752,-0.17341585994290454,-0.25612136453576867,-0.10608089107588163,0.005111634519616659,0.5644861463604458
1201,0.08982338803100769,0.7414016473167311,0.1514934985744629,0.5198324175488296,0.9693384271571777,0.07574401119961323,0.06289624,1.0,0.08723691261725401,-0.6555677621603867,0.284147823077992,0.5832490059909063,-1.3613068178376473,-0.6770800457533934,0.21247840375397076,-1.2178298307575497,-0.4108620842920081,-0.24757791146984126,0.23549704723513087,-0.014053672088964853,-0.10051197048588535,0.5546496278059809,0.9459151922809196,-0.11698351288092253,0.22747504059904117,-1.5918648450831072,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07024809362336829,-0.006226773545088631,-0.07726474103440108,-0.18912969869619128,-0.11539677005537202,0.26615459277667436,-0.007266234597368428,1.4132122754374283,0.21541050150394137,1.466497989366495,-0.1731501618994513,-0.25612136453576867,-0.10596991734351853,0.004903318583778297,0.5644861463604458
1202,0.12799491602591268,0.6710325049555564,0.14062468971731673,0.4691591480909272,0.9331963681928184,0.044220415441426304,0.045307059999999996,1.0,0.08728723771845938,-0.6554187215181002,0.2841239165740955,0.5832875848563487,-1.3608624737138129,-0.6770188440240352,0.21283612178321315,-1.2167135286918,-0.4109499599735411,-0.24696427326996576,0.2332968343377063,-0.013453257783634197,-0.10107417817875522,0.5541595734209978,0.9462053265327695,-0.11696406648970752,0.22820216653410116,-1.5919437318799743,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06982468820591903,-0.006743462222476243,-0.07726474103440108,-0.18946639773652973,-0.11236311574099761,0.26615459277667436,-0.007231551878419226,1.412673518983326,0.21541050150394137,1.4667691224288264,-0.172190185558186,-0.25612136453576867,-0.10627975477029973,0.005117195578173215,0.5644861463604458
1203,0.11552227240263109,0.6920349933738543,0.14380482332631053,0.4581142303354659,0.9570001446441228,0.020546167260056557,0.04468752,1.0,0.08727595759576456,-0.655683606120718,0.2841018735417444,0.583320545181032,-1.3608169139581034,-0.6770060236702181,0.21309566306488065,-1.2169240768359648,-0.4112232783245104,-0.24697067748002313,0.23301786002328306,-0.013307293221585402,-0.1012036137048035,0.554190436273369,0.9465970509661639,-0.11695710565101795,0.2291750789638785,-1.592071114593018,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06988157749977038,-0.006471291207688433,-0.07726474103440108,-0.18999092798934983,-0.11257833858232723,0.26615459277667436,-0.007237065847724449,1.4129951173300415,0.21541050150394137,1.468242334088408,-0.17236822983688418,-0.25612136453576867,-0.10618913179773162,0.004993488623743176,0.5644861463604458
1204,0.09796173803627548,0.7117051162704208,0.1218515414329486,0.5563909456324058,0.9654413393659507,0.06736396623609335,0.0341587,0.9168439400000001,0.08725881677255029,-0.6556890934402393,0.28408906932027783,0.5833328288708015,-1.360747791371933,-0.677028210119495,0.21301307804855057,-1.2187757618458497,-0.41206317984117746,-0.24687852941504854,0.2383707331773214,-0.01455954433575669,-0.10147971915034434,0.5543560826780706,0.9473937693631497,-0.11694221975365815,0.23008513588968832,-1.5921981600654878,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.06953495601657564,-0.007153081735222174,-0.07726474103440108,-0.19050239204672,-0.11066560383252187,0.26615459277667436,-0.007361613523991733,1.4149799594669383,0.21541050150394137,1.4688451710806394,-0.17249597878172523,-0.25612136453576867,-0.10544970404939341,0.0048131174483749106,0.5644861463604458
1205,0.13308264860347505,0.6707941428501967,0.1571819084844721,0.42527846019192683,0.9612330581972852,0.03530673986507987,0.04369418,1.0,0.0872630831666435,-0.6553603058094856,0.2840539994627285,0.5834370589485358,-1.361451764532747,-0.6770543606957298,0.21304392223764743,-1.2190704718426941,-0.4125379692135534,-0.2466512621830296,0.2400624533421017,-0.014895925768529661,-0.1017080535577173,0.5543383056749486,0.9475457368560651,-0.1169226164596638,0.22819750756657925,-1.5920006383116065,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07087723666344453,-0.007320573069996017,-0.07726474103440108,-0.19071289539011266,-0.10916614484603582,0.26615459277667436,-0.007465075125615216,1.4152304514737017,0.21541050150394137,1.4682187456735376,-0.17261968626116442,-0.25612136453576867,-0.10592669869225423,0.004812640118370052,0.5644861463604458
1206,0.10661352442238838,0.7217843030363321,0.1709080176352837,0.4187363601146923,0.9440816035045365,0.06600401745105723,0.05473174,1.0,0.08736224615980621,-0.6556817778122119,0.2840658204869738,0.583541609130276,-1.3619598397184258,-0.6770243485030818,0.2120575421285615,-1.222749843181921,-0.4141747824428891,-0.24655832019743032,0.24140699912162286,-0.01496419944648978,-0.10221162390826061,0.5542495131919046,0.9481052430055763,-0.11691754610053996,0.23146188017681918,-1.592384787626047,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07202234797312712,-0.007314120809526551,-0.07726474103440108,-0.19187937366013227,-0.11152659581710446,0.26615459277667436,-0.007519115675095392,1.4153575699244212,0.21541050150394137,1.470278850375971,-0.172336001245771,-0.25612136453576867,-0.1055119192235628,0.004629765183147279,0.5644861463604458
1207,0.06379339132267602,0.7746524068073651,0.11406951226667092,0.5566217165586035,0.9437312620607794,0.055324458884817615,0.022573939999999997,0.96722204,0.08740591504470335,-0.6555177118632844,0.2840516031767461,0.5836104881498868,-1.3622177400000217,-0.6770140961179151,0.2124414433861976,-1.22086650730638,-0.41405047213602775,-0.2466163485920991,0.23950644648275227,-0.014476922595219157,-0.10210381119205501,0.5542702824671395,0.9482410106181034,-0.11688528805187763,0.23579395568365888,-1.5929058907152824,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07221275817620153,-0.006727480243438564,-0.07726474103440108,-0.19118337452025233,-0.11080576114501543,0.26615459277667436,-0.007434454381609645,1.4149433720539233,0.21541050150394137,1.4717336684902014,-0.17192363189313173,-0.25612136453576867,-0.1055299623693426,0.004471960365835737,0.5644861463604458
1208,0.09043055225670638,0.750433276695829,0.16777068565859854,0.40589076839587596,0.9748255326604727,0.058769461522262416,0.05639204,1.0,0.08728988102115617,-0.655639214329141,0.2839283657217843,0.5836952252821787,-1.362162682537685,-0.6769245731415029,0.21220183805425893,-1.223756071899337,-0.4149433038809062,-0.24655545828666345,0.23777702052329852,-0.013749129830814793,-0.10183552263441452,0.554248744262327,0.9479296955902152,-0.11684778440708753,0.23275795664386956,-1.5925710376464817,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07271441554174905,-0.006407662111914111,-0.07726474103440108,-0.19214810251381018,-0.11274463196791842,0.26615459277667436,-0.007357591629713803,1.413948287182922,0.21541050150394137,1.4708552159461536,-0.17187327168735664,-0.25612136453576867,-0.1078609078507889,0.004444786738179049,0.5644861463604458
1209,0.14367170232000293,0.6549756129549,0.15693907992538944,0.4180980064810366,0.9404093445678754,0.05571846742615098,0.0341587,1.0,0.08720933076130459,-0.6555532973624696,0.28389749529276365,0.5837792780080646,-1.3622885439562706,-0.6768678626876422,0.21162277035786076,-1.223947592807835,-0.41579334665659506,-0.24602570443766145,0.23926439121803705,-0.014416378291924969,-0.10182388625890024,0.5540945602682195,0.947539862327957,-0.11683995831127585,0.2285459743615734,-1.5920720810948685,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07294722535415686,-0.007250683192893856,-0.07726474103440108,-0.19228202482393736,-0.11275708920985596,0.26615459277667436,-0.007254051145707615,1.4126613926188267,0.21541050150394137,1.4684989105376471,-0.17110607985726276,-0.25612136453576867,-0.10740013746683912,0.004387565129393101,0.5644861463604458
1210,0.11629049637007728,0.6899230018183116,0.1419251622687147,0.4968667598819783,0.957504364581308,0.06470218257149074,0.0372009,1.0,0.08716381659966564,-0.6554131065663499,0.28385837619291127,0.5837777366086688,-1.3616391450741478,-0.6767718793634536,0.21162220783079286,-1.2257082230381322,-0.4164596968357594,-0.24571658995694587,0.24260052839023147,-0.015319407008843863,-0.10178950620781842,0.5539399661794364,0.9473071821882979,-0.1168205618800933,0.22489466148227244,-1.5916390626508994,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07187406041285324,-0.007043296945361754,-0.07726474103440108,-0.1923220675603789,-0.11495308667330827,0.26615459277667436,-0.007168679928399507,1.41165759383867,0.21541050150394137,1.466243375294735,-0.17079921272106624,-0.25612136453576867,-0.1072977979519608,0.0043882377129057315,0.5644861463604458
1211,0.092338640049586,0.7278560603724742,0.1351899266437193,0.4539041816132888,0.9342370174795003,0.059278483863107564,0.02644622,1.0,0.08711983409589434,-0.655262575658309,0.28381234793619475,0.5838197969354897,-1.3614929330024081,-0.6767231910249871,0.21151134211674727,-1.2272516284154689,-0.4170287198840109,-0.24577559984976718,0.2459938329595111,-0.015846153279460085,-0.10183823551011756,0.5541207580420919,0.9478106692220032,-0.11679416649979094,0.2273854954500322,-1.5919488232540235,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07193923790575397,-0.006236819257793713,-0.07726474103440108,-0.19259625041900008,-0.1182214319584804,0.26615459277667436,-0.0071986183309705595,1.4123736065637873,0.21541050150394137,1.467586325170029,-0.17081151947984188,-0.25612136453576867,-0.10773350345164093,0.004133151059382915,0.5644861463604458
1212,0.05767616516277711,0.7898545663727605,0.11625429861331035,0.5357860418926557,0.9843420308224378,0.03141718405965335,0.0322758,0.8769053400000001,0.08713598146704224,-0.6551888545605298,0.28381540379489373,0.583871120573227,-1.3616717660548154,-0.6767269976501568,0.21207202641493647,-1.226672509198113,-0.4168770328839361,-0.24562099905388496,0.2455414325933182,-0.015329702547053336,-0.10219673584851681,0.5539427511966605,0.9481784120007495,-0.1167923837901203,0.22937546250249846,-1.5921767788257957,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07176203614382104,-0.006155423744404009,-0.07726474103440108,-0.19213831725887334,-0.11754478301968234,0.26615459277667436,-0.007205665528181428,1.412818769926132,0.21541050150394137,1.4691635292672423,-0.1706206754688077,-0.25612136453576867,-0.10677566228530445,0.004036298941241516,0.5644861463604458
1213,0.12715677862687308,0.6688273823193878,0.13221753307561332,0.4616086051907639,0.9218023282797274,0.06623207732722593,0.05702,1.0,0.08718948189158213,-0.6555590666990839,0.28384810719761344,0.5839487285432271,-1.3621916433954988,-0.6767403274382183,0.21254581083955512,-1.2261001229815596,-0.4169448052442392,-0.2459254992567953,0.2437705000718372,-0.014861641631897921,-0.10226027213735299,0.5540691261929453,0.948846322105362,-0.1167894432129612,0.23471344755904092,-1.5927981103535853,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07245634321919935,-0.00583829915664277,-0.07726474103440108,-0.19155502540574784,-0.11627640173545961,0.26615459277667436,-0.0071999148395174035,1.412972622850203,0.21541050150394137,1.4713769879582317,-0.17057356038536203,-0.25612136453576867,-0.10515218307971305,0.003960084395476059,0.5644861463604458
1214,0.15202933938773608,0.639080720416736,0.14753512519011575,0.41012006623032626,0.9073813246533655,0.12443511524790182,0.07082192,1.0,0.08719631424238991,-0.6554254181098921,0.2838799461805071,0.5840357944757519,-1.3623243569145658,-0.676679341698001,0.2117184399562971,-1.2332631122411266,-0.4185728331186236,-0.24585513416524046,0.2471273850587071,-0.01520159369945662,-0.10232295621427293,0.5539674539764115,0.9486022952821999,-0.11679818421887578,0.2269108073603829,-1.59191089182525,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.07368265670777015,-0.00602026629312686,-0.07726474103440108,-0.19319346358724632,-0.11940199321298314,0.26615459277667436,-0.007279722398683316,1.4128892137696871,0.21541050150394137,1.4680836958523569,-0.17081903477457022,-0.25612136453576867,-0.10370279268144555,0.0038739138601894614,0.5644861463604458
1215,0.08767705928264241,0.7356855361719576,0.1334725574101806,0.4959433055945374,0.934840271880711,0.04682134320635251,0.04286188,1.0,0.08720468075621175,-0.6549685966927576,0.28389331042381766,0.58405832555455,-1.3622212854793272,-0.6766777076672845,0.21238074166635332,-1.232001476645598,-0.41831092822794363,-0.24554803841018516,0.25053228937543703,-0.015953352378279138,-0.10262956706720817,0.5538622158773077,0.9489367204538057,-0.11679252307479511,0.22762791457267645,-1.5920139852198196,0.43922515065363626,-0.024962955493126448,-0.09243118177263028,-0.0731773778133833,-0.005873210775528515,-0.07726474103440108,-0.19233961284474263,-0.1177027297502074,0.26615459277667436,-0.007271765951058893,1.4136118931450916,0.21541050150394137,1.468619953754218,-0.17027078304684676,-0.25612136453576867,-0.10243698237630328,0.0038243769473832547,0.5644861463604458
